rate_id,rate_date,from_currency,to_currency,exchange_rate,created_at
3119,2024-07-15,USD,KRW,1241.273696,2026-03-01 20:26:44
3120,2024-07-16,USD,KRW,1247.082877,2026-03-01 20:26:44
3121,2024-07-17,USD,KRW,1238.136655,2026-03-01 20:26:44
3122,2024-07-18,USD,KRW,1240.399597,2026-03-01 20:26:44
3123,2024-07-19,USD,KRW,1227.605324,2026-03-01 20:26:44
3124,2024-07-20,USD,KRW,1227.890124,2026-03-01 20:26:44
3125,2024-07-21,USD,KRW,1240.130999,2026-03-01 20:26:44
3126,2024-07-22,USD,KRW,1233.976427,2026-03-01 20:26:44
3127,2024-07-23,USD,KRW,1228.582514,2026-03-01 20:26:44
3128,2024-07-24,USD,KRW,1233.488697,2026-03-01 20:26:44
3129,2024-07-25,USD,KRW,1223.551142,2026-03-01 20:26:44
3130,2024-07-26,USD,KRW,1219.488749,2026-03-01 20:26:44
3131,2024-07-27,USD,KRW,1223.285081,2026-03-01 20:26:44
3132,2024-07-28,USD,KRW,1219.213803,2026-03-01 20:26:44
3133,2024-07-29,USD,KRW,1217.692172,2026-03-01 20:26:44
3134,2024-07-30,USD,KRW,1222.427887,2026-03-01 20:26:44
3135,2024-07-31,USD,KRW,1225.111337,2026-03-01 20:26:44
3136,2024-08-01,USD,KRW,1226.806706,2026-03-01 20:26:44
3137,2024-08-02,USD,KRW,1224.614222,2026-03-01 20:26:44
3138,2024-08-03,USD,KRW,1226.971777,2026-03-01 20:26:44
3139,2024-08-04,USD,KRW,1226.160593,2026-03-01 20:26:44
3140,2024-08-05,USD,KRW,1229.085484,2026-03-01 20:26:44
3141,2024-08-06,USD,KRW,1225.875919,2026-03-01 20:26:44
3142,2024-08-07,USD,KRW,1224.688243,2026-03-01 20:26:44
3143,2024-08-08,USD,KRW,1218.342028,2026-03-01 20:26:44
3144,2024-08-09,USD,KRW,1218.102116,2026-03-01 20:26:44
3145,2024-08-10,USD,KRW,1212.925649,2026-03-01 20:26:44
3146,2024-08-11,USD,KRW,1205.856918,2026-03-01 20:26:44
3147,2024-08-12,USD,KRW,1207.474085,2026-03-01 20:26:44
3148,2024-08-13,USD,KRW,1208.802835,2026-03-01 20:26:44
3149,2024-08-14,USD,KRW,1213.74974,2026-03-01 20:26:44
3150,2024-08-15,USD,KRW,1210.997274,2026-03-01 20:26:44
3151,2024-08-16,USD,KRW,1213.569918,2026-03-01 20:26:44
3152,2024-08-17,USD,KRW,1217.057024,2026-03-01 20:26:44
3153,2024-08-18,USD,KRW,1219.876986,2026-03-01 20:26:44
3154,2024-08-19,USD,KRW,1214.599819,2026-03-01 20:26:44
3155,2024-08-20,USD,KRW,1215.533118,2026-03-01 20:26:44
3156,2024-08-21,USD,KRW,1217.835448,2026-03-01 20:26:44
3157,2024-08-22,USD,KRW,1217.864524,2026-03-01 20:26:44
3158,2024-08-23,USD,KRW,1204.619938,2026-03-01 20:26:44
3159,2024-08-24,USD,KRW,1205.615778,2026-03-01 20:26:44
3160,2024-08-25,USD,KRW,1219.642367,2026-03-01 20:26:44
3161,2024-08-26,USD,KRW,1217.329401,2026-03-01 20:26:44
3162,2024-08-27,USD,KRW,1212.68246,2026-03-01 20:26:44
3163,2024-08-28,USD,KRW,1215.037951,2026-03-01 20:26:44
3164,2024-08-29,USD,KRW,1217.009568,2026-03-01 20:26:44
3165,2024-08-30,USD,KRW,1224.614424,2026-03-01 20:26:44
3166,2024-08-31,USD,KRW,1216.561403,2026-03-01 20:26:44
3167,2024-09-01,USD,KRW,1221.210863,2026-03-01 20:26:44
3168,2024-09-02,USD,KRW,1224.973963,2026-03-01 20:26:44
3169,2024-09-03,USD,KRW,1224.046118,2026-03-01 20:26:44
3170,2024-09-04,USD,KRW,1226.201198,2026-03-01 20:26:44
3171,2024-09-05,USD,KRW,1232.809439,2026-03-01 20:26:44
3172,2024-09-06,USD,KRW,1238.434238,2026-03-01 20:26:44
3173,2024-09-07,USD,KRW,1231.030145,2026-03-01 20:26:44
3174,2024-09-08,USD,KRW,1236.309263,2026-03-01 20:26:44
3175,2024-09-09,USD,KRW,1235.873795,2026-03-01 20:26:44
3176,2024-09-10,USD,KRW,1236.328361,2026-03-01 20:26:44
3177,2024-09-11,USD,KRW,1236.785185,2026-03-01 20:26:44
3178,2024-09-12,USD,KRW,1235.796021,2026-03-01 20:26:44
3179,2024-09-13,USD,KRW,1243.511581,2026-03-01 20:26:44
3180,2024-09-14,USD,KRW,1242.949767,2026-03-01 20:26:44
3181,2024-09-15,USD,KRW,1235.670488,2026-03-01 20:26:44
3182,2024-09-16,USD,KRW,1233.110945,2026-03-01 20:26:44
3183,2024-09-17,USD,KRW,1234.247944,2026-03-01 20:26:44
3184,2024-09-18,USD,KRW,1242.197685,2026-03-01 20:26:44
3185,2024-09-19,USD,KRW,1246.108108,2026-03-01 20:26:44
3186,2024-09-20,USD,KRW,1240.555889,2026-03-01 20:26:44
3187,2024-09-21,USD,KRW,1256.781335,2026-03-01 20:26:44
3188,2024-09-22,USD,KRW,1258.507073,2026-03-01 20:26:44
3189,2024-09-23,USD,KRW,1266.919239,2026-03-01 20:26:44
3190,2024-09-24,USD,KRW,1265.896224,2026-03-01 20:26:44
3191,2024-09-25,USD,KRW,1269.417813,2026-03-01 20:26:44
3192,2024-09-26,USD,KRW,1274.990415,2026-03-01 20:26:44
3193,2024-09-27,USD,KRW,1283.128562,2026-03-01 20:26:44
3194,2024-09-28,USD,KRW,1290.232074,2026-03-01 20:26:44
3195,2024-09-29,USD,KRW,1296.118066,2026-03-01 20:26:44
3196,2024-09-30,USD,KRW,1293.964493,2026-03-01 20:26:44
3197,2024-10-01,USD,KRW,1290.080219,2026-03-01 20:26:44
3198,2024-10-02,USD,KRW,1292.310434,2026-03-01 20:26:44
3199,2024-10-03,USD,KRW,1298.620006,2026-03-01 20:26:44
3200,2024-10-04,USD,KRW,1297.089223,2026-03-01 20:26:44
3201,2024-10-05,USD,KRW,1304.323299,2026-03-01 20:26:44
3202,2024-10-06,USD,KRW,1314.260311,2026-03-01 20:26:44
3203,2024-10-07,USD,KRW,1307.953974,2026-03-01 20:26:44
3204,2024-10-08,USD,KRW,1302.218988,2026-03-01 20:26:44
3205,2024-10-09,USD,KRW,1301.2447,2026-03-01 20:26:44
3206,2024-10-10,USD,KRW,1303.323691,2026-03-01 20:26:44
3207,2024-10-11,USD,KRW,1299.732247,2026-03-01 20:26:44
3208,2024-10-12,USD,KRW,1308.946131,2026-03-01 20:26:44
3209,2024-10-13,USD,KRW,1311.836812,2026-03-01 20:26:44
3210,2024-10-14,USD,KRW,1312.089728,2026-03-01 20:26:44
3211,2024-10-15,USD,KRW,1302.247328,2026-03-01 20:26:44
3212,2024-10-16,USD,KRW,1293.291466,2026-03-01 20:26:44
3213,2024-10-17,USD,KRW,1295.177386,2026-03-01 20:26:44
3214,2024-10-18,USD,KRW,1280.782795,2026-03-01 20:26:44
3215,2024-10-19,USD,KRW,1287.571823,2026-03-01 20:26:44
3216,2024-10-20,USD,KRW,1286.48877,2026-03-01 20:26:44
3217,2024-10-21,USD,KRW,1308.495559,2026-03-01 20:26:44
3218,2024-10-22,USD,KRW,1324.380147,2026-03-01 20:26:44
3219,2024-10-23,USD,KRW,1323.104792,2026-03-01 20:26:44
3220,2024-10-24,USD,KRW,1322.350451,2026-03-01 20:26:44
3221,2024-10-25,USD,KRW,1329.241144,2026-03-01 20:26:44
3222,2024-10-26,USD,KRW,1341.125686,2026-03-01 20:26:44
3223,2024-10-27,USD,KRW,1329.658033,2026-03-01 20:26:44
3224,2024-10-28,USD,KRW,1317.265208,2026-03-01 20:26:44
3225,2024-10-29,USD,KRW,1312.965341,2026-03-01 20:26:44
3226,2024-10-30,USD,KRW,1316.958205,2026-03-01 20:26:44
3227,2024-10-31,USD,KRW,1320.369661,2026-03-01 20:26:44
3228,2024-11-01,USD,KRW,1327.765541,2026-03-01 20:26:44
3229,2024-11-02,USD,KRW,1319.435881,2026-03-01 20:26:44
3230,2024-11-03,USD,KRW,1303.518742,2026-03-01 20:26:44
3231,2024-11-04,USD,KRW,1309.368141,2026-03-01 20:26:44
3232,2024-11-05,USD,KRW,1303.686486,2026-03-01 20:26:44
3233,2024-11-06,USD,KRW,1289.96755,2026-03-01 20:26:44
3234,2024-11-07,USD,KRW,1290.929708,2026-03-01 20:26:44
3235,2024-11-08,USD,KRW,1296.282607,2026-03-01 20:26:44
3236,2024-11-09,USD,KRW,1295.436961,2026-03-01 20:26:44
3237,2024-11-10,USD,KRW,1292.318476,2026-03-01 20:26:44
3238,2024-11-11,USD,KRW,1291.223263,2026-03-01 20:26:44
3239,2024-11-12,USD,KRW,1288.703427,2026-03-01 20:26:44
3240,2024-11-13,USD,KRW,1279.62481,2026-03-01 20:26:44
3241,2024-11-14,USD,KRW,1274.829456,2026-03-01 20:26:44
3242,2024-11-15,USD,KRW,1278.295071,2026-03-01 20:26:44
3243,2024-11-16,USD,KRW,1280.431664,2026-03-01 20:26:44
3244,2024-11-17,USD,KRW,1281.540955,2026-03-01 20:26:44
3245,2024-11-18,USD,KRW,1274.865498,2026-03-01 20:26:44
3246,2024-11-19,USD,KRW,1273.637464,2026-03-01 20:26:44
3247,2024-11-20,USD,KRW,1259.189139,2026-03-01 20:26:44
3248,2024-11-21,USD,KRW,1260.348745,2026-03-01 20:26:44
3249,2024-11-22,USD,KRW,1269.792815,2026-03-01 20:26:44
3250,2024-11-23,USD,KRW,1260.015585,2026-03-01 20:26:44
3251,2024-11-24,USD,KRW,1256.139974,2026-03-01 20:26:44
3252,2024-11-25,USD,KRW,1258.288458,2026-03-01 20:26:44
3253,2024-11-26,USD,KRW,1266.549673,2026-03-01 20:26:44
3254,2024-11-27,USD,KRW,1263.564376,2026-03-01 20:26:44
3255,2024-11-28,USD,KRW,1258.97701,2026-03-01 20:26:44
3256,2024-11-29,USD,KRW,1246.051786,2026-03-01 20:26:44
3257,2024-11-30,USD,KRW,1246.709527,2026-03-01 20:26:44
3258,2024-12-01,USD,KRW,1260.08946,2026-03-01 20:26:44
3259,2024-12-02,USD,KRW,1261.90285,2026-03-01 20:26:44
3260,2024-12-03,USD,KRW,1261.738419,2026-03-01 20:26:44
3261,2024-12-04,USD,KRW,1263.850009,2026-03-01 20:26:44
3262,2024-12-05,USD,KRW,1263.759323,2026-03-01 20:26:44
3263,2024-12-06,USD,KRW,1258.375569,2026-03-01 20:26:44
3264,2024-12-07,USD,KRW,1263.792604,2026-03-01 20:26:44
3265,2024-12-08,USD,KRW,1265.269565,2026-03-01 20:26:44
3266,2024-12-09,USD,KRW,1265.368884,2026-03-01 20:26:44
3267,2024-12-10,USD,KRW,1258.908015,2026-03-01 20:26:44
3268,2024-12-11,USD,KRW,1267.509389,2026-03-01 20:26:44
3269,2024-12-12,USD,KRW,1271.909581,2026-03-01 20:26:44
3270,2024-12-13,USD,KRW,1268.216471,2026-03-01 20:26:44
3271,2024-12-14,USD,KRW,1274.866736,2026-03-01 20:26:44
3272,2024-12-15,USD,KRW,1271.533368,2026-03-01 20:26:44
3273,2024-12-16,USD,KRW,1266.322027,2026-03-01 20:26:44
3274,2024-12-17,USD,KRW,1261.279258,2026-03-01 20:26:44
3275,2024-12-18,USD,KRW,1249.623861,2026-03-01 20:26:44
3276,2024-12-19,USD,KRW,1252.694789,2026-03-01 20:26:44
3277,2024-12-20,USD,KRW,1240.728508,2026-03-01 20:26:44
3278,2024-12-21,USD,KRW,1232.759368,2026-03-01 20:26:44
3279,2024-12-22,USD,KRW,1219.422301,2026-03-01 20:26:44
3280,2024-12-23,USD,KRW,1218.856367,2026-03-01 20:26:44
3281,2024-12-24,USD,KRW,1217.881048,2026-03-01 20:26:44
3282,2024-12-25,USD,KRW,1215.783589,2026-03-01 20:26:44
3283,2024-12-26,USD,KRW,1209.150442,2026-03-01 20:26:44
3284,2024-12-27,USD,KRW,1201.737646,2026-03-01 20:26:44
3285,2024-12-28,USD,KRW,1204.645668,2026-03-01 20:26:44
3286,2024-12-29,USD,KRW,1201.162759,2026-03-01 20:26:44
3287,2024-12-30,USD,KRW,1203.136924,2026-03-01 20:26:44
3288,2024-12-31,USD,KRW,1197.558556,2026-03-01 20:26:44
3289,2022-01-01,USD,MXN,20.528531,2026-03-01 20:26:44
3290,2022-01-02,USD,MXN,20.739028,2026-03-01 20:26:44
3291,2022-01-03,USD,MXN,20.834051,2026-03-01 20:26:44
3292,2022-01-04,USD,MXN,20.766059,2026-03-01 20:26:44
3293,2022-01-05,USD,MXN,20.807394,2026-03-01 20:26:44
3294,2022-01-06,USD,MXN,20.767475,2026-03-01 20:26:44
3295,2022-01-07,USD,MXN,20.76812,2026-03-01 20:26:44
3296,2022-01-08,USD,MXN,20.714455,2026-03-01 20:26:44
3297,2022-01-09,USD,MXN,20.687108,2026-03-01 20:26:44
3298,2022-01-10,USD,MXN,20.720947,2026-03-01 20:26:44
3299,2022-01-11,USD,MXN,20.559334,2026-03-01 20:26:44
3300,2022-01-12,USD,MXN,20.395376,2026-03-01 20:26:44
3301,2022-01-13,USD,MXN,20.173613,2026-03-01 20:26:44
3302,2022-01-14,USD,MXN,19.921117,2026-03-01 20:26:44
3303,2022-01-15,USD,MXN,19.731023,2026-03-01 20:26:44
3304,2022-01-16,USD,MXN,19.755133,2026-03-01 20:26:44
3305,2022-01-17,USD,MXN,19.616537,2026-03-01 20:26:44
3306,2022-01-18,USD,MXN,19.695195,2026-03-01 20:26:44
3307,2022-01-19,USD,MXN,19.699956,2026-03-01 20:26:44
3308,2022-01-20,USD,MXN,19.397228,2026-03-01 20:26:44
3309,2022-01-21,USD,MXN,19.496633,2026-03-01 20:26:44
3310,2022-01-22,USD,MXN,19.620537,2026-03-01 20:26:44
3311,2022-01-23,USD,MXN,19.467431,2026-03-01 20:26:44
3312,2022-01-24,USD,MXN,19.531159,2026-03-01 20:26:44
3313,2022-01-25,USD,MXN,19.399661,2026-03-01 20:26:44
3314,2022-01-26,USD,MXN,19.413945,2026-03-01 20:26:44
3315,2022-01-27,USD,MXN,19.221564,2026-03-01 20:26:44
3316,2022-01-28,USD,MXN,18.952268,2026-03-01 20:26:44
3317,2022-01-29,USD,MXN,18.894808,2026-03-01 20:26:44
3318,2022-01-30,USD,MXN,18.87588,2026-03-01 20:26:44
3319,2022-01-31,USD,MXN,18.816455,2026-03-01 20:26:44
3320,2022-02-01,USD,MXN,18.641769,2026-03-01 20:26:44
3321,2022-02-02,USD,MXN,18.582757,2026-03-01 20:26:44
3322,2022-02-03,USD,MXN,18.621515,2026-03-01 20:26:44
3323,2022-02-04,USD,MXN,18.614379,2026-03-01 20:26:44
3324,2022-02-05,USD,MXN,18.640495,2026-03-01 20:26:44
3325,2022-02-06,USD,MXN,18.542108,2026-03-01 20:26:44
3326,2022-02-07,USD,MXN,18.712898,2026-03-01 20:26:44
3327,2022-02-08,USD,MXN,18.540316,2026-03-01 20:26:44
3328,2022-02-09,USD,MXN,18.610851,2026-03-01 20:26:44
3329,2022-02-10,USD,MXN,18.783775,2026-03-01 20:26:44
3330,2022-02-11,USD,MXN,18.854251,2026-03-01 20:26:44
3331,2022-02-12,USD,MXN,18.823715,2026-03-01 20:26:44
3332,2022-02-13,USD,MXN,18.745221,2026-03-01 20:26:44
3333,2022-02-14,USD,MXN,18.897747,2026-03-01 20:26:44
3334,2022-02-15,USD,MXN,18.687215,2026-03-01 20:26:44
3335,2022-02-16,USD,MXN,18.544847,2026-03-01 20:26:44
3336,2022-02-17,USD,MXN,18.486482,2026-03-01 20:26:44
3337,2022-02-18,USD,MXN,18.666421,2026-03-01 20:26:44
3338,2022-02-19,USD,MXN,18.721584,2026-03-01 20:26:44
3339,2022-02-20,USD,MXN,18.579258,2026-03-01 20:26:44
3340,2022-02-21,USD,MXN,18.533477,2026-03-01 20:26:44
3341,2022-02-22,USD,MXN,18.443731,2026-03-01 20:26:44
3342,2022-02-23,USD,MXN,18.340668,2026-03-01 20:26:44
3343,2022-02-24,USD,MXN,18.481601,2026-03-01 20:26:44
3344,2022-02-25,USD,MXN,18.283058,2026-03-01 20:26:44
3345,2022-02-26,USD,MXN,18.514887,2026-03-01 20:26:44
3346,2022-02-27,USD,MXN,18.635103,2026-03-01 20:26:44
3347,2022-02-28,USD,MXN,18.794814,2026-03-01 20:26:44
3348,2022-03-01,USD,MXN,18.726047,2026-03-01 20:26:44
3349,2022-03-02,USD,MXN,18.703438,2026-03-01 20:26:44
3350,2022-03-03,USD,MXN,18.493593,2026-03-01 20:26:44
3351,2022-03-04,USD,MXN,18.417001,2026-03-01 20:26:44
3352,2022-03-05,USD,MXN,18.487952,2026-03-01 20:26:44
3353,2022-03-06,USD,MXN,18.676467,2026-03-01 20:26:44
3354,2022-03-07,USD,MXN,18.514252,2026-03-01 20:26:44
3355,2022-03-08,USD,MXN,18.460628,2026-03-01 20:26:44
3356,2022-03-09,USD,MXN,18.438143,2026-03-01 20:26:44
3357,2022-03-10,USD,MXN,18.236624,2026-03-01 20:26:44
3358,2022-03-11,USD,MXN,18.320927,2026-03-01 20:26:44
3359,2022-03-12,USD,MXN,18.216519,2026-03-01 20:26:44
3360,2022-03-13,USD,MXN,18.188034,2026-03-01 20:26:44
3361,2022-03-14,USD,MXN,18.123051,2026-03-01 20:26:44
3362,2022-03-15,USD,MXN,18.010528,2026-03-01 20:26:44
3363,2022-03-16,USD,MXN,18.008977,2026-03-01 20:26:44
3364,2022-03-17,USD,MXN,17.977962,2026-03-01 20:26:44
3365,2022-03-18,USD,MXN,17.924998,2026-03-01 20:26:44
3366,2022-03-19,USD,MXN,17.822221,2026-03-01 20:26:44
3367,2022-03-20,USD,MXN,17.866437,2026-03-01 20:26:44
3368,2022-03-21,USD,MXN,18.099354,2026-03-01 20:26:44
3369,2022-03-22,USD,MXN,18.118685,2026-03-01 20:26:44
3370,2022-03-23,USD,MXN,18.260382,2026-03-01 20:26:44
3371,2022-03-24,USD,MXN,18.061594,2026-03-01 20:26:44
3372,2022-03-25,USD,MXN,18.083423,2026-03-01 20:26:44
3373,2022-03-26,USD,MXN,17.927736,2026-03-01 20:26:44
3374,2022-03-27,USD,MXN,17.720502,2026-03-01 20:26:44
3375,2022-03-28,USD,MXN,17.617389,2026-03-01 20:26:44
3376,2022-03-29,USD,MXN,17.782478,2026-03-01 20:26:44
3377,2022-03-30,USD,MXN,17.91506,2026-03-01 20:26:44
3378,2022-03-31,USD,MXN,17.94872,2026-03-01 20:26:44
3379,2022-04-01,USD,MXN,17.733477,2026-03-01 20:26:44
3380,2022-04-02,USD,MXN,17.705624,2026-03-01 20:26:44
3381,2022-04-03,USD,MXN,17.747067,2026-03-01 20:26:44
3382,2022-04-04,USD,MXN,17.770995,2026-03-01 20:26:44
3383,2022-04-05,USD,MXN,17.51505,2026-03-01 20:26:44
3384,2022-04-06,USD,MXN,17.392507,2026-03-01 20:26:44
3385,2022-04-07,USD,MXN,17.383223,2026-03-01 20:26:44
3386,2022-04-08,USD,MXN,17.456034,2026-03-01 20:26:44
3387,2022-04-09,USD,MXN,17.157098,2026-03-01 20:26:44
3388,2022-04-10,USD,MXN,17.134744,2026-03-01 20:26:44
3389,2022-04-11,USD,MXN,17.153471,2026-03-01 20:26:44
3390,2022-04-12,USD,MXN,17.267745,2026-03-01 20:26:44
3391,2022-04-13,USD,MXN,17.3614,2026-03-01 20:26:44
3392,2022-04-14,USD,MXN,17.440455,2026-03-01 20:26:44
3393,2022-04-15,USD,MXN,17.330728,2026-03-01 20:26:44
3394,2022-04-16,USD,MXN,17.072515,2026-03-01 20:26:44
3395,2022-04-17,USD,MXN,17.019386,2026-03-01 20:26:44
3396,2022-04-18,USD,MXN,17.153228,2026-03-01 20:26:44
3397,2022-04-19,USD,MXN,17.341389,2026-03-01 20:26:44
3398,2022-04-20,USD,MXN,17.437866,2026-03-01 20:26:44
3399,2022-04-21,USD,MXN,17.496207,2026-03-01 20:26:44
3400,2022-04-22,USD,MXN,17.547895,2026-03-01 20:26:44
3401,2022-04-23,USD,MXN,17.470904,2026-03-01 20:26:44
3402,2022-04-24,USD,MXN,17.452535,2026-03-01 20:26:44
3403,2022-04-25,USD,MXN,17.682201,2026-03-01 20:26:44
3404,2022-04-26,USD,MXN,17.551288,2026-03-01 20:26:44
3405,2022-04-27,USD,MXN,17.774676,2026-03-01 20:26:44
3406,2022-04-28,USD,MXN,17.729245,2026-03-01 20:26:44
3407,2022-04-29,USD,MXN,17.914155,2026-03-01 20:26:44
3408,2022-04-30,USD,MXN,17.716829,2026-03-01 20:26:44
3409,2022-05-01,USD,MXN,17.797968,2026-03-01 20:26:44
3410,2022-05-02,USD,MXN,17.694765,2026-03-01 20:26:44
3411,2022-05-03,USD,MXN,17.498693,2026-03-01 20:26:44
3412,2022-05-04,USD,MXN,17.528203,2026-03-01 20:26:44
3413,2022-05-05,USD,MXN,17.667134,2026-03-01 20:26:44
3414,2022-05-06,USD,MXN,17.549778,2026-03-01 20:26:44
3415,2022-05-07,USD,MXN,17.343906,2026-03-01 20:26:44
3416,2022-05-08,USD,MXN,17.330869,2026-03-01 20:26:44
3417,2022-05-09,USD,MXN,17.318442,2026-03-01 20:26:44
3418,2022-05-10,USD,MXN,17.392624,2026-03-01 20:26:44
3419,2022-05-11,USD,MXN,17.522241,2026-03-01 20:26:44
3420,2022-05-12,USD,MXN,17.513529,2026-03-01 20:26:44
3421,2022-05-13,USD,MXN,17.76999,2026-03-01 20:26:44
3422,2022-05-14,USD,MXN,17.800753,2026-03-01 20:26:44
3423,2022-05-15,USD,MXN,17.751855,2026-03-01 20:26:44
3424,2022-05-16,USD,MXN,17.528116,2026-03-01 20:26:44
3425,2022-05-17,USD,MXN,17.491467,2026-03-01 20:26:44
3426,2022-05-18,USD,MXN,17.444794,2026-03-01 20:26:44
3427,2022-05-19,USD,MXN,17.576278,2026-03-01 20:26:44
3428,2022-05-20,USD,MXN,17.639672,2026-03-01 20:26:44
3429,2022-05-21,USD,MXN,17.47655,2026-03-01 20:26:44
3430,2022-05-22,USD,MXN,17.499662,2026-03-01 20:26:44
3431,2022-05-23,USD,MXN,17.591629,2026-03-01 20:26:44
3432,2022-05-24,USD,MXN,17.803401,2026-03-01 20:26:44
3433,2022-05-25,USD,MXN,17.927337,2026-03-01 20:26:44
3434,2022-05-26,USD,MXN,18.034194,2026-03-01 20:26:44
3435,2022-05-27,USD,MXN,18.042148,2026-03-01 20:26:44
3436,2022-05-28,USD,MXN,18.09668,2026-03-01 20:26:44
3437,2022-05-29,USD,MXN,18.274525,2026-03-01 20:26:44
3438,2022-05-30,USD,MXN,18.083738,2026-03-01 20:26:44
3439,2022-05-31,USD,MXN,18.033636,2026-03-01 20:26:44
3440,2022-06-01,USD,MXN,17.924028,2026-03-01 20:26:44
3441,2022-06-02,USD,MXN,17.976911,2026-03-01 20:26:44
3442,2022-06-03,USD,MXN,18.15083,2026-03-01 20:26:44
3443,2022-06-04,USD,MXN,18.065398,2026-03-01 20:26:44
3444,2022-06-05,USD,MXN,17.728977,2026-03-01 20:26:44
3445,2022-06-06,USD,MXN,17.671146,2026-03-01 20:26:44
3446,2022-06-07,USD,MXN,17.79779,2026-03-01 20:26:44
3447,2022-06-08,USD,MXN,17.872525,2026-03-01 20:26:44
3448,2022-06-09,USD,MXN,17.932158,2026-03-01 20:26:44
3449,2022-06-10,USD,MXN,17.892229,2026-03-01 20:26:44
3450,2022-06-11,USD,MXN,17.712906,2026-03-01 20:26:44
3451,2022-06-12,USD,MXN,17.784165,2026-03-01 20:26:44
3452,2022-06-13,USD,MXN,17.667511,2026-03-01 20:26:44
3453,2022-06-14,USD,MXN,17.972534,2026-03-01 20:26:44
3454,2022-06-15,USD,MXN,18.052662,2026-03-01 20:26:44
3455,2022-06-16,USD,MXN,17.969996,2026-03-01 20:26:44
3456,2022-06-17,USD,MXN,17.883391,2026-03-01 20:26:44
3457,2022-06-18,USD,MXN,17.869795,2026-03-01 20:26:44
3458,2022-06-19,USD,MXN,17.835674,2026-03-01 20:26:44
3459,2022-06-20,USD,MXN,17.992202,2026-03-01 20:26:44
3460,2022-06-21,USD,MXN,18.018,2026-03-01 20:26:44
3461,2022-06-22,USD,MXN,17.914244,2026-03-01 20:26:44
3462,2022-06-23,USD,MXN,18.181559,2026-03-01 20:26:44
3463,2022-06-24,USD,MXN,18.188039,2026-03-01 20:26:44
3464,2022-06-25,USD,MXN,18.297598,2026-03-01 20:26:44
3465,2022-06-26,USD,MXN,18.209866,2026-03-01 20:26:44
3466,2022-06-27,USD,MXN,18.261293,2026-03-01 20:26:44
3467,2022-06-28,USD,MXN,18.305389,2026-03-01 20:26:44
3468,2022-06-29,USD,MXN,18.035253,2026-03-01 20:26:44
3469,2022-06-30,USD,MXN,18.322324,2026-03-01 20:26:44
3470,2022-07-01,USD,MXN,18.508363,2026-03-01 20:26:44
3471,2022-07-02,USD,MXN,18.450165,2026-03-01 20:26:44
3472,2022-07-03,USD,MXN,18.290617,2026-03-01 20:26:44
3473,2022-07-04,USD,MXN,18.340032,2026-03-01 20:26:44
3474,2022-07-05,USD,MXN,18.351954,2026-03-01 20:26:44
3475,2022-07-06,USD,MXN,18.402706,2026-03-01 20:26:44
3476,2022-07-07,USD,MXN,18.429839,2026-03-01 20:26:44
3477,2022-07-08,USD,MXN,18.502668,2026-03-01 20:26:44
3478,2022-07-09,USD,MXN,18.713542,2026-03-01 20:26:44
3479,2022-07-10,USD,MXN,18.796618,2026-03-01 20:26:44
3480,2022-07-11,USD,MXN,18.641773,2026-03-01 20:26:44
3481,2022-07-12,USD,MXN,18.841692,2026-03-01 20:26:44
3482,2022-07-13,USD,MXN,19.085374,2026-03-01 20:26:44
3483,2022-07-14,USD,MXN,19.562988,2026-03-01 20:26:44
3484,2022-07-15,USD,MXN,19.390585,2026-03-01 20:26:44
3485,2022-07-16,USD,MXN,19.426998,2026-03-01 20:26:44
3486,2022-07-17,USD,MXN,19.111412,2026-03-01 20:26:44
3487,2022-07-18,USD,MXN,19.194001,2026-03-01 20:26:44
3488,2022-07-19,USD,MXN,19.110976,2026-03-01 20:26:44
3489,2022-07-20,USD,MXN,19.401176,2026-03-01 20:26:44
3490,2022-07-21,USD,MXN,19.282946,2026-03-01 20:26:44
3491,2022-07-22,USD,MXN,19.02831,2026-03-01 20:26:44
3492,2022-07-23,USD,MXN,18.95745,2026-03-01 20:26:44
3493,2022-07-24,USD,MXN,18.665108,2026-03-01 20:26:44
3494,2022-07-25,USD,MXN,18.774926,2026-03-01 20:26:44
3495,2022-07-26,USD,MXN,18.4724,2026-03-01 20:26:44
3496,2022-07-27,USD,MXN,18.475958,2026-03-01 20:26:44
3497,2022-07-28,USD,MXN,18.176433,2026-03-01 20:26:44
3498,2022-07-29,USD,MXN,18.130222,2026-03-01 20:26:44
3499,2022-07-30,USD,MXN,18.365101,2026-03-01 20:26:44
3500,2022-07-31,USD,MXN,18.41661,2026-03-01 20:26:44
3501,2022-08-01,USD,MXN,18.291611,2026-03-01 20:26:44
3502,2022-08-02,USD,MXN,18.286566,2026-03-01 20:26:44
3503,2022-08-03,USD,MXN,18.28859,2026-03-01 20:26:44
3504,2022-08-04,USD,MXN,18.356015,2026-03-01 20:26:44
3505,2022-08-05,USD,MXN,18.159517,2026-03-01 20:26:44
3506,2022-08-06,USD,MXN,18.243638,2026-03-01 20:26:44
3507,2022-08-07,USD,MXN,17.859802,2026-03-01 20:26:44
3508,2022-08-08,USD,MXN,17.771147,2026-03-01 20:26:44
3509,2022-08-09,USD,MXN,17.702604,2026-03-01 20:26:44
3510,2022-08-10,USD,MXN,17.790301,2026-03-01 20:26:44
3511,2022-08-11,USD,MXN,17.792914,2026-03-01 20:26:44
3512,2022-08-12,USD,MXN,17.597096,2026-03-01 20:26:44
